Company,TypeName,Inches,Ram_GB,Weight_kg,Touchscreen,IPS,Res_X,Res_Y,PPI,SSD_GB,HDD_GB,Flash_Storage_GB,Hybrid_GB,Cpu_gama,Gpu_marca,SO,Price_euros
MSI,Gaming,17.3,16,2.7,0,0,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1599.0
Dell,Gaming,15.6,16,2.6,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1349.0
MSI,Gaming,15.6,8,2.2,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,1119.91
Dell,Notebook,15.6,4,2.18,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i5,AMD,Windows,684.99
HP,Ultrabook,15.6,8,1.84,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,AMD,Windows,1296.99
HP,Ultrabook,13.3,8,1.39,1,0,3200,1800,276.053530085501,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1149.0
Toshiba,Notebook,15.6,16,2.4,0,1,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1975.0
Lenovo,2 in 1 Convertible,13.3,8,1.37,1,1,1920,1080,165.6321180513006,512.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1825.0
Dell,Notebook,15.6,4,1.95,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,729.9
Lenovo,Ultrabook,12.5,8,1.36,0,1,1920,1080,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1650.0
HP,Notebook,15.6,8,2.31,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1165.0
Dell,Notebook,15.6,4,2.18,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i5,Intel,Windows,708.06
HP,Notebook,14.0,4,1.95,0,0,1366,768,111.93520355955211,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,1149.0
Lenovo,Notebook,15.6,4,2.2,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Pentium Quad,Intel,Windows,309.0
HP,Ultrabook,12.5,4,1.26,0,0,1920,1080,176.23257360658386,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,1579.0
HP,Notebook,15.6,4,1.86,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Celeron Dual,Intel,Otro,288.9
Lenovo,2 in 1 Convertible,13.3,16,1.3,1,1,3200,1800,276.053530085501,1000.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1799.0
Toshiba,Notebook,14.0,4,1.47,0,1,1920,1080,157.3505121487356,128.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1105.0
HP,Netbook,12.5,8,1.26,0,0,1920,1080,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1669.0
Dell,Notebook,15.6,4,2.18,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i3,Intel,Windows,558.6
MSI,Gaming,15.6,8,2.2,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1199.0
Dell,Ultrabook,14.0,8,1.36,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1639.0
Dell,Gaming,17.3,16,4.36,0,0,2560,1440,169.78089942830815,512.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2758.0
HP,Gaming,17.3,8,2.75,0,1,1920,1080,127.33567457123111,128.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,1399.0
Asus,Notebook,17.3,4,2.8,0,0,1600,900,106.11306214269258,0.0,1000.0,0.0,0.0,Intel Pentium Quad,Nvidia,Windows,530.0
Acer,Notebook,15.6,4,2.23,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,619.0
Toshiba,Notebook,15.6,8,2.2,0,0,1366,768,100.45466986113651,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1119.0
Lenovo,2 in 1 Convertible,11.3,8,1.1,1,1,1920,1080,194.94753717542463,256.0,0.0,0.0,0.0,Intel Core M,Intel,Windows,1299.0
Lenovo,Gaming,15.6,16,2.5,0,1,1920,1080,141.21199808219862,512.0,1000.0,0.0,0.0,Otro,AMD,Windows,999.0
Dell,Ultrabook,12.5,8,1.36,1,0,1920,1080,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1472.2
Lenovo,Notebook,15.6,8,2.2,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Otro,685.0
Dell,Notebook,17.3,4,2.36,0,0,1600,900,106.11306214269258,0.0,1000.0,0.0,0.0,Intel Core i3,AMD,Windows,659.0
Acer,Notebook,14.0,4,1.68,0,0,1366,768,111.93520355955211,0.0,0.0,32.0,0.0,Intel Celeron Dual,Intel,Otro,349.0
HP,Workstation,15.6,8,2.0,0,1,1920,1080,141.21199808219862,8.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2249.0
Dell,Ultrabook,14.0,8,1.36,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1775.0
Toshiba,Notebook,13.3,8,1.2,0,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1460.0
Asus,2 in 1 Convertible,12.5,8,1.2,0,0,1920,1080,176.23257360658386,0.0,0.0,64.0,0.0,Intel Core M,Intel,Otro,1159.0
Lenovo,Ultrabook,14.0,8,1.7,0,1,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1488.99
Dell,Gaming,17.3,16,4.36,0,1,3840,2160,254.67134914246222,512.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,3154.0
Dell,2 in 1 Convertible,13.3,8,1.24,1,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1899.0
HP,2 in 1 Convertible,11.6,4,1.45,1,0,1366,768,135.0942111925629,256.0,0.0,0.0,0.0,Intel Pentium Quad,Intel,Windows,775.0
Dell,Ultrabook,13.3,8,1.3,0,0,3200,1800,276.053530085501,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1268.0
Acer,2 in 1 Convertible,11.6,4,1.25,1,1,1366,768,135.0942111925629,0.0,0.0,32.0,0.0,Intel Celeron Dual,Intel,Otro,389.0
Toshiba,Notebook,13.3,8,1.2,0,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1535.0
Lenovo,Ultrabook,12.5,8,1.36,0,1,1920,1080,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1760.0
Acer,Notebook,15.6,12,2.4,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,1009.0
Toshiba,Ultrabook,12.5,8,1.1,1,0,1920,1080,176.23257360658386,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1790.0
HP,Notebook,15.6,8,2.04,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,846.5
Dell,Notebook,15.6,4,2.25,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i3,AMD,Linux,465.62
Dell,Notebook,15.6,4,1.9,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,825.0
HP,Notebook,15.6,4,2.04,0,0,1920,1080,141.21199808219862,0.0,500.0,0.0,0.0,Intel Core i3,Intel,Windows,685.0
Dell,Gaming,17.3,32,4.42,0,1,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,3149.0
Lenovo,Notebook,15.6,6,2.4,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Nvidia,Windows,695.0
Dell,2 in 1 Convertible,13.3,16,1.22,1,0,3200,1800,276.053530085501,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1899.0
Dell,Ultrabook,14.0,8,1.5,1,0,2560,1440,209.8006828649808,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1962.98
Dell,Gaming,17.3,32,4.42,0,0,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2800.0
Toshiba,Notebook,14.0,8,1.95,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1180.0
Asus,Gaming,17.3,16,2.73,0,0,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2049.9
HP,Notebook,15.6,8,2.04,0,1,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,979.0
Lenovo,Notebook,14.0,4,1.7,0,0,1366,768,111.93520355955211,0.0,0.0,0.0,508.0,Intel Core i5,Intel,Windows,1002.0
Asus,2 in 1 Convertible,15.6,16,2.3,1,0,3840,2160,282.42399616439724,512.0,2000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1799.0
HP,Notebook,15.6,6,2.04,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i7,Intel,Windows,579.0
Asus,Gaming,17.3,16,2.99,0,0,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1749.0
Dell,2 in 1 Convertible,15.6,12,2.19,1,1,1920,1080,141.21199808219862,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1299.0
Toshiba,Notebook,13.3,4,1.2,0,0,1920,1080,165.6321180513006,128.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1195.0
Lenovo,Notebook,15.6,6,2.2,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Otro,AMD,Windows,549.0
Fujitsu,Notebook,15.6,4,2.3,0,0,1366,768,100.45466986113651,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,649.0
Toshiba,Notebook,14.0,4,1.75,0,0,1366,768,111.93520355955211,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,915.0
Dell,Notebook,15.6,4,2.25,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,AMD,Windows,599.0
HP,Notebook,15.6,8,2.04,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i5,Intel,Windows,806.0
Lenovo,Gaming,15.6,8,2.5,0,1,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1189.0
Dell,Notebook,15.6,8,2.36,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i7,AMD,Windows,749.0
Dell,Notebook,14.0,8,1.6,0,0,1920,1080,157.3505121487356,128.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1119.0
HP,Netbook,12.5,8,0.97,0,0,1920,1080,176.23257360658386,512.0,0.0,0.0,0.0,Intel Core M,Intel,Windows,1908.0
HP,Notebook,15.6,4,2.1,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i3,AMD,Windows,499.0
Lenovo,Notebook,15.6,4,1.9,0,0,1366,768,100.45466986113651,128.0,0.0,0.0,0.0,Intel Celeron Dual,Intel,Otro,270.62
Lenovo,Notebook,15.6,8,2.3,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1349.0
Dell,2 in 1 Convertible,13.3,8,1.68,1,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,889.0
Asus,Notebook,13.3,8,1.4,0,0,3200,1800,276.053530085501,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1150.0
HP,Ultrabook,13.3,8,1.11,1,1,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1349.0
Acer,Notebook,15.6,4,2.4,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Pentium Quad,Intel,Windows,380.0
Asus,Gaming,15.6,16,2.5,0,0,1920,1080,141.21199808219862,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1799.0
HP,Ultrabook,14.0,8,1.48,0,0,1920,1080,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2089.0
Acer,Gaming,15.6,8,2.7,0,1,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1260.0
HP,Notebook,13.3,8,1.34,0,1,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1189.0
Dell,Notebook,15.6,4,2.18,0,0,1366,768,100.45466986113651,128.0,0.0,0.0,0.0,Intel Core i3,Intel,Windows,547.0
HP,Notebook,14.0,4,1.64,0,0,1366,768,111.93520355955211,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,779.0
Toshiba,Notebook,13.3,4,1.2,0,0,1920,1080,165.6321180513006,128.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1195.0
HP,Notebook,14.0,4,1.48,0,0,1366,768,111.93520355955211,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1099.99
HP,Notebook,14.0,4,1.95,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1205.0
HP,Ultrabook,14.0,8,1.43,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1449.0
HP,Notebook,14.0,8,1.64,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Nvidia,Windows,1049.26
HP,Notebook,14.0,4,1.64,0,0,1366,768,111.93520355955211,0.0,500.0,0.0,0.0,Intel Core i3,Intel,Windows,684.0
Dell,Gaming,15.6,8,2.65,0,0,1920,1080,141.21199808219862,0.0,0.0,0.0,1000.0,Intel Core i5,Nvidia,Windows,949.0
HP,Ultrabook,12.5,4,1.26,0,0,1920,1080,176.23257360658386,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,1539.0
HP,Notebook,14.0,4,1.48,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1590.0
HP,Ultrabook,14.0,8,1.54,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1887.21
HP,Notebook,13.3,4,1.49,0,0,1366,768,117.82653006268643,0.0,500.0,0.0,0.0,Intel Core i3,Intel,Windows,800.0
Toshiba,Notebook,13.3,8,1.5,0,0,1366,768,117.82653006268643,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1210.0
HP,Notebook,15.6,4,2.04,0,0,1366,768,100.45466986113651,256.0,0.0,0.0,0.0,Intel Core i3,Intel,Windows,769.99
Lenovo,Notebook,17.3,16,2.4,0,1,3840,2160,254.67134914246222,512.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2968.0
Toshiba,Notebook,14.0,8,1.47,0,1,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1490.0
HP,Notebook,14.0,8,1.43,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2229.0
Dell,2 in 1 Convertible,15.6,4,2.08,1,1,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i3,Intel,Windows,795.99
Toshiba,Ultrabook,13.3,8,1.2,0,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1590.0
HP,Notebook,13.3,8,1.11,0,1,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1149.0
HP,Notebook,14.0,8,1.64,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1185.43
Dell,Notebook,15.6,8,2.09,0,0,1920,1080,141.21199808219862,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,1046.44
HP,Ultrabook,12.5,4,1.26,0,0,1366,768,125.36742798669837,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1559.0
HP,Notebook,14.0,4,2.31,0,0,1366,768,111.93520355955211,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,1189.0
HP,Notebook,14.0,4,1.95,0,0,1366,768,111.93520355955211,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,1060.0
Dell,Ultrabook,13.3,8,1.29,1,0,3200,1800,276.053530085501,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1624.0
HP,Notebook,17.3,8,2.63,0,0,1920,1080,127.33567457123111,256.0,0.0,0.0,0.0,Intel Core i5,Nvidia,Windows,1080.0
HP,Notebook,14.0,4,1.64,0,0,1366,768,111.93520355955211,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,973.0
Acer,Notebook,15.6,6,2.1,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,AMD A9-Series 9420,AMD,Windows,409.0
MSI,Gaming,17.3,8,2.7,0,0,1920,1080,127.33567457123111,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1191.8
HP,Notebook,14.0,8,1.95,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1195.0
HP,Notebook,15.6,8,1.84,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1228.99
HP,Ultrabook,12.5,8,1.26,0,0,1920,1080,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1349.0
HP,Notebook,15.6,4,2.04,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,742.0
Toshiba,Ultrabook,14.0,8,1.47,0,1,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1725.0
Dell,Notebook,15.6,8,2.09,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1062.95
HP,Notebook,14.0,8,1.64,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1010.51
Lenovo,2 in 1 Convertible,15.6,4,1.8,1,1,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,847.0
Vero,Notebook,14.0,2,1.45,0,0,1366,768,111.93520355955211,0.0,0.0,32.0,0.0,Otro,Intel,Windows,210.8
Toshiba,Notebook,15.6,16,2.4,0,1,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1425.0
Lenovo,Notebook,15.6,8,2.3,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1049.6
HP,Notebook,14.0,4,1.54,0,0,1920,1080,157.3505121487356,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,1000.0
HP,Notebook,15.6,8,1.84,0,0,1920,1080,141.21199808219862,256.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,2103.34
HP,Notebook,14.0,8,1.43,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1469.0
MSI,Gaming,17.3,16,3.78,0,1,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1545.64
Lenovo,Gaming,17.3,16,4.6,0,1,1920,1080,127.33567457123111,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2289.99
Asus,Netbook,11.6,4,1.2,0,0,1366,768,135.0942111925629,0.0,0.0,16.0,0.0,Intel Celeron Dual,Intel,Otro,287.9
Lenovo,Notebook,14.0,16,1.1,0,1,2560,1440,209.8006828649808,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2620.0
HP,Notebook,15.6,8,1.91,0,1,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,979.0
Dell,2 in 1 Convertible,15.6,8,2.3,1,1,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1094.0
HP,Notebook,15.6,4,2.04,0,0,1366,768,100.45466986113651,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,979.0
Dell,Ultrabook,13.3,16,1.2,1,0,3200,1800,276.053530085501,1000.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2254.0
HP,Notebook,15.6,4,2.31,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i3,Intel,Windows,705.15
HP,Notebook,15.6,4,1.96,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Otro,499.0
Acer,Notebook,15.6,8,2.4,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Otro,AMD,Windows,449.0
Dell,2 in 1 Convertible,13.3,12,1.6,1,1,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1299.0
MSI,Gaming,15.6,16,2.94,0,0,1920,1080,141.21199808219862,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1819.0
HP,Notebook,15.6,8,2.04,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1070.0
Asus,Gaming,17.3,16,4.0,0,1,1920,1080,127.33567457123111,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Otro,998.0
Dell,Notebook,15.6,4,2.25,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i5,Intel,Windows,559.0
Dell,Notebook,15.6,16,2.32,0,0,1920,1080,141.21199808219862,0.0,2000.0,0.0,0.0,Intel Core i7,AMD,Windows,989.99
MSI,Gaming,15.6,16,1.8,0,0,1920,1080,141.21199808219862,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1929.0
Dell,Ultrabook,13.3,8,1.29,0,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1458.0
Asus,Gaming,17.3,64,3.58,0,1,1920,1080,127.33567457123111,1000.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,3975.0
Dell,2 in 1 Convertible,13.3,8,1.62,1,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,798.01
Dell,Gaming,15.6,16,3.21,0,0,3840,2160,282.42399616439724,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1329.0
Apple,Ultrabook,12.0,8,0.92,0,1,2304,1440,226.41554716935852,0.0,0.0,256.0,0.0,Intel Core M,Intel,Mac,1300.0
Dell,Notebook,15.6,4,2.06,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i3,Intel,Windows,481.98
HP,Notebook,15.6,4,2.31,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,1199.0
HP,Ultrabook,12.5,8,1.26,0,0,1920,1080,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1199.0
HP,Notebook,13.3,8,1.49,0,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1090.0
Lenovo,Ultrabook,12.5,8,1.3,1,1,1920,1080,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1713.49
Lenovo,Notebook,17.3,8,3.0,0,0,1600,900,106.11306214269258,0.0,1000.0,0.0,0.0,Intel Core i5,AMD,Windows,659.0
Lenovo,Notebook,15.6,4,2.3,0,1,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,977.0
MSI,Gaming,17.3,16,3.78,0,0,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2499.0
Lenovo,Notebook,15.6,4,2.1,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,540.0
HP,Notebook,15.6,4,2.31,0,0,1920,1080,141.21199808219862,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,940.0
Lenovo,Ultrabook,12.5,8,0.99,1,1,2560,1440,234.9767648087785,512.0,0.0,0.0,0.0,Intel Core M,Intel,Windows,1399.0
Lenovo,Gaming,17.3,32,4.6,0,1,1920,1080,127.33567457123111,512.0,0.0,0.0,1000.0,Intel Core i7,Nvidia,Windows,3240.0
Lenovo,2 in 1 Convertible,10.1,4,0.69,1,1,1920,1200,224.17380907857276,0.0,0.0,64.0,0.0,Otro,Intel,Windows,646.27
HP,Ultrabook,13.3,16,1.3,0,1,3840,2160,331.2642361026012,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2049.0
Dell,Notebook,15.6,8,2.18,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,750.0
HP,Notebook,14.0,4,1.54,0,0,1920,1080,157.3505121487356,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,1030.99
HP,Workstation,15.6,8,1.9,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,AMD,Windows,1495.0
Lenovo,Notebook,14.0,8,1.7,0,0,1920,1080,157.3505121487356,180.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1199.0
HP,Notebook,13.3,4,1.29,0,0,3200,1800,276.053530085501,0.0,0.0,32.0,0.0,Otro,Intel,Otro,615.0
Acer,Notebook,15.6,4,2.4,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Otro,AMD,Windows,387.0
Dell,Notebook,15.6,4,2.2,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Pentium Quad,Intel,Linux,393.49
HP,Notebook,15.6,4,1.86,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i3,Intel,Otro,345.99
Asus,Gaming,17.3,8,2.7,0,1,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1599.0
Dell,Ultrabook,13.3,4,1.4,0,1,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,AMD,Windows,818.35
HP,Netbook,12.5,4,2.4,0,0,1366,768,125.36742798669837,128.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1599.0
Acer,Notebook,15.6,8,2.4,0,0,1920,1080,141.21199808219862,256.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,799.0
Dell,Notebook,15.6,8,2.36,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i5,AMD,Windows,638.8
MSI,Gaming,17.3,8,2.6,0,0,1920,1080,127.33567457123111,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1599.0
HP,Notebook,15.6,4,1.96,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Pentium Quad,Intel,Windows,500.0
Asus,Gaming,17.3,16,4.3,0,1,1920,1080,127.33567457123111,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2299.0
Dell,Ultrabook,12.5,4,1.5,0,0,1366,768,125.36742798669837,0.0,500.0,0.0,0.0,Intel Core i3,Intel,Windows,1135.15
